price,market_cap,total_volume,date,nombre,EMA12,EMA26,EMA200,MACD,signal_line,rsi,ROI30,ROI90,ROI180,Histogram
0.9995963135868241,26853748455.589447,6843211918.80042,2023-07-21,USD Coin,0.99986720435006,0.9999081282236831,1.0001077180510065,-4.09238736230888e-05,-9.45030374266409e-06,46.75122303973384,-0.003897560806078467,-0.17432577565616655,-0.16777434297564633,-3.147356988042471e-05
0.9997061354360595,26847685807.49093,2817330698.062643,2023-07-22,USD Coin,0.9998424245171369,0.9998931657949703,1.0001037222040916,-5.074127783344373e-05,-1.2020798424044404e-05,48.06799097547278,-0.009903667876978953,-0.09395739082922801,-0.2005760008482212,-3.872047940939933e-05
0.9995485674910114,26846574717.002853,3057323652.3613358,2023-07-23,USD Coin,0.9997972157438868,0.9998676399946771,1.0000981982765982,-7.04242507902908e-05,-1.9056002000213585e-05,46.17757343360007,-0.05855898308972442,0.019964676502630587,-0.15783508648553854,-5.136824879007722e-05
1.0001617399480949,26698348903.09884,4575877869.502831,2023-07-24,USD Coin,0.999853296390688,0.9998894251764118,1.000098830532036,-3.612878572378797e-05,-2.4001299903492817e-05,54.25555416209001,0.010511430056699637,-0.08511969990594329,-0.08154625803321951,-1.2127485820295154e-05
1.001615170572592,26681213248.21077,2808136372.477017,2023-07-25,USD Coin,1.0001243539571347,1.0000172581687214,1.0001139184926384,0.0001070957884132806,-1.33170178435233e-05,67.56832579766858,0.22474529832303697,0.1946360822724542,0.07542996635501063,0.0001204128062568039
1.0005417577198794,26602988139.91223,4436065271.878005,2023-07-26,USD Coin,1.0001885699206339,1.0000561099873257,1.000118175599377,0.00013245993330812666,8.566366764359598e-06,54.14131588582334,-0.08472727820122637,-0.006261689524797645,-0.0468857564468217,0.00012389356654376706
0.9999574050463546,26578209753.918907,3452419782.9157343,2023-07-27,USD Coin,1.0001530060938217,1.0000487985102169,1.0001165758923818,0.00010420758360485394,1.7410475680083397e-05,48.13321553329278,0.021850041419329926,-0.011986182649211835,-0.02781336803984689,8.679710792477054e-05
0.9999039282275348,26547001183.58221,2548949374.190426,2023-07-28,USD Coin,1.0001146864220853,1.0000380673781664,1.0001144599952192,7.661904391897956e-05,2.2838664749515027e-05,47.57573169286342,0.02707983664258423,-0.055163486748110786,-0.07320009862939526,5.3780379169464533e-05
0.9994957279192106,26545084511.690792,1507502199.9151363,2023-07-29,USD Coin,1.0000194620370277,0.9999978940849104,1.0001083034571494,2.1567952117385047e-05,2.7081345932446056e-05,43.171775518788664,-0.0255925294342114,-0.09069061230649035,-0.26927080967182465,-5.513393815061009e-06
1.000102249855502,26538644794.60743,2832065269.2185144,2023-07-30,USD Coin,1.0000321986244853,1.0000056241419912,1.0001082432223072,2.657448249410166e-05,3.4581163278800555e-05,50.95521322652689,-0.03253675267137351,-0.056071148211816274,-0.04656051460870318,-8.006680784698896e-06
1.0000060964003017,26489110610.04625,3075157969.5039134,2023-07-31,USD Coin,1.0000281828976878,1.0000056591240882,1.0001072268360185,2.2523773599569807e-05,4.272172454913539e-05,49.709793851761745,0.008560738880061536,0.14707002979625217,-0.10056399345840775,-2.0197950949565583e-05
1.0025433683968257,26320268337.86453,5326107234.122894,2023-08-01,USD Coin,1.0004151345129397,1.0001936375887355,1.000131467050554,0.00022149692420425637,7.515741065964064e-05,71.16682128211275,0.27661159861012713,0.4377662173647743,0.028843480981921257,0.00014633951354461574
0.999738115950684,26193856239.252094,4492429904.377933,2023-08-02,USD Coin,1.0003109778110542,1.000159895245176,1.0001275531092617,0.00015108256587814672,9.595867194874448e-05,46.08352297044832,0.006606980027597548,-0.014625996132228267,-0.05168379235503355,5.512389392940224e-05
